,Legionella_pneumophila-05LE000013-MI-M05096-180126_S6_L001,Legionella_pneumophila-06LE000004-MI-M03277-180123_S9_L001,Legionella_pneumophila-07LE000001-MI-M03277-180123_S8_L001,Legionella_pneumophila-07LE000002-MI-M05096-180126_S8_L001,Legionella_pneumophila-08LE000006-MI-M05096-180126_S11_L001,Legionella_pneumophila-08LE000008-MI-M05096-180126_S12_L001,Legionella_pneumophila-08LE00004-MI-M03277-180320_S2_L001,Legionella_pneumophila-20807-024-IA-M04116-180406_S16_L001,Legionella_pneumophila-A16126794-MD-M03217-170501-_S7_L001,Legionella_pneumophila-A17031673-MD-M03217-170501-_S10_L001,Legionella_pneumophila-AZ00012054,Legionella_pneumophila-AZ00022240,Legionella_pneumophila-AZ00028102,Legionella_pneumophila-AZ00033059,Legionella_pneumophila-AZ00034767,Legionella_pneumophila-AZ00043447,Legionella_pneumophila-AZ00047087,Legionella_pneumophila-AZ00052825,Legionella_pneumophila-AZ00053625,Legionella_pneumophila-AZ00053778-AZ-M04987-180330-_S28_L001,Legionella_pneumophila-AZ00053778,Legionella_pneumophila-AZ00086253-AZ-M04987-190924_S25_L001,Legionella_pneumophila-AZ00086822-AZ-M04987-190924_S28_L001,Legionella_pneumophila-AZ00088550-AZ-M04987-190924_S30_L001,Legionella_pneumophila-C2007002114_S87_L001,Legionella_pneumophila-C2015018660_S94_L001,Legionella_pneumophila-CDPH-026_S2_L001,Legionella_pneumophila-CDPH-027_S3_L001,Legionella_pneumophila-CDPH-028_S15_L001,Legionella_pneumophila-CDPH-035_S5_L001,Legionella_pneumophila-CDPH-050_S11_L001,Legionella_pneumophila-CL10-200195-MI-M03277-171128_S2_L001,Legionella_pneumophila-CL11-200350-MI-M03277-171128_S5_L001,Legionella_pneumophila-CL11-200564-MI-M03277-171128_S7_L001,Legionella_pneumophila-CL15-200104-MI-M03277-161220,Legionella_pneumophila-CL15-200336-MI-M03277-161130,Legionella_pneumophila-CL15-200406-MI-M03277-161130,Legionella_pneumophila-CL18-201820-MI-M03277-180913_S1_L001,Legionella_pneumophila-CL18-201870-MI-M03277-180917_S1_L001,Legionella_pneumophila-CL19-202314-MI-M05096-190812_S2_L001,Legionella_pneumophila-CL19-202384-MI-M05096-190816_S16_L001,Legionella_pneumophila-CL19-202587-MI-M05096-190927_S5_L001,Legionella_pneumophila-CL19-202673-MI-M05096-190927_S6_L001,Legionella_pneumophila-CL19-202858-MI-M05096-191004_S1_L001,Legionella_pneumophila-D3291,Legionella_pneumophila-D3316,Legionella_pneumophila-D3375,Legionella_pneumophila-D3626,Legionella_pneumophila-D3695,Legionella_pneumophila-D3737,Legionella_pneumophila-D3738,Legionella_pneumophila-D3745,Legionella_pneumophila-D3748,Legionella_pneumophila-D3824,Legionella_pneumophila-D3840,Legionella_pneumophila-D3933,Legionella_pneumophila-D4213,Legionella_pneumophila-D4314,Legionella_pneumophila-D4678,Legionella_pneumophila-D4679,Legionella_pneumophila-D4684,Legionella_pneumophila-D4721,Legionella_pneumophila-D4795,Legionella_pneumophila-D4832,Legionella_pneumophila-D4846,Legionella_pneumophila-D4875,Legionella_pneumophila-D4894,Legionella_pneumophila-D4959,Legionella_pneumophila-D4961,Legionella_pneumophila-D4987,Legionella_pneumophila-D5041,Legionella_pneumophila-D5057,Legionella_pneumophila-D5081,Legionella_pneumophila-D5124,Legionella_pneumophila-D5213,Legionella_pneumophila-D5297,Legionella_pneumophila-D5318,Legionella_pneumophila-D5326,Legionella_pneumophila-D5465,Legionella_pneumophila-D5468,Legionella_pneumophila-D5489,Legionella_pneumophila-D5491,Legionella_pneumophila-D5498,Legionella_pneumophila-D5515,Legionella_pneumophila-D5519,Legionella_pneumophila-D5522,Legionella_pneumophila-D5548,Legionella_pneumophila-D5558,Legionella_pneumophila-D5622,Legionella_pneumophila-D5625,Legionella_pneumophila-D5627,Legionella_pneumophila-D5629,Legionella_pneumophila-D5640,Legionella_pneumophila-D5655,Legionella_pneumophila-D5668,Legionella_pneumophila-D5679,Legionella_pneumophila-D5683,Legionella_pneumophila-D5714,Legionella_pneumophila-D5756,Legionella_pneumophila-D5767,Legionella_pneumophila-D5775,Legionella_pneumophila-D5783,Legionella_pneumophila-D5791,Legionella_pneumophila-D5795,Legionella_pneumophila-D5839,Legionella_pneumophila-D5883,Legionella_pneumophila-D5948,Legionella_pneumophila-D5966,Legionella_pneumophila-D5970,Legionella_pneumophila-D5972,Legionella_pneumophila-D5975,Legionella_pneumophila-D6001,Legionella_pneumophila-D6013,Legionella_pneumophila-D6019,Legionella_pneumophila-D6020,Legionella_pneumophila-D6022,Legionella_pneumophila-D6033,Legionella_pneumophila-D7030,Legionella_pneumophila-D7037,Legionella_pneumophila-D7043,Legionella_pneumophila-D7064,Legionella_pneumophila-D7067,Legionella_pneumophila-D7068,Legionella_pneumophila-D7072,Legionella_pneumophila-D7079,Legionella_pneumophila-D7081,Legionella_pneumophila-D7132,Legionella_pneumophila-D7137,Legionella_pneumophila-D7142,Legionella_pneumophila-D7175,Legionella_pneumophila-D7177,Legionella_pneumophila-D7440,Legionella_pneumophila-D7786,Legionella_pneumophila-D7792,Legionella_pneumophila-D7795,Legionella_pneumophila-D7796,Legionella_pneumophila-D7797,Legionella_pneumophila-D7822,Legionella_pneumophila-D7846C3,Legionella_pneumophila-D7846C4,Legionella_pneumophila-D7852,Legionella_pneumophila-D7853,Legionella_pneumophila-D7858,Legionella_pneumophila-D8183,Legionella_pneumophila-D8297,Legionella_pneumophila-D8298,Legionella_pneumophila-D8308,Legionella_pneumophila-D8310,Legionella_pneumophila-D8426-LL-Shotgun012_S14_,Legionella_pneumophila-D8498,Legionella_pneumophila-D8532,Legionella_pneumophila-D8570,Legionella_pneumophila-D8599,Legionella_pneumophila-D8600,Legionella_pneumophila-D8601,Legionella_pneumophila-D8602,Legionella_pneumophila-D8604,Legionella_pneumophila-D8605,Legionella_pneumophila-D8606,Legionella_pneumophila-D8758,Legionella_pneumophila-D8916,Legionella_pneumophila-D9035,Legionella_pneumophila-D9045,Legionella_pneumophila-D9046,Legionella_pneumophila-D9083,Legionella_pneumophila-D9094,Legionella_pneumophila-D9096,Legionella_pneumophila-HUM-2015016514-CO-M05119R-190301-_S17_L001,Legionella_pneumophila-IDR1600040388-01-00_S6_L001,Legionella_pneumophila-IDR1600042035,Legionella_pneumophila-IDR1600058545-01-00_S1_L001,Legionella_pneumophila-IDR1800003046-01-00_S26_L001,Legionella_pneumophila-IDR1800043673-01-00_S7_L001,Legionella_pneumophila-ISO-15-MA_S15_L001,Legionella_pneumophila-ISO-5-MA_S5_L001,Legionella_pneumophila-ISO-53-MA_S7_L001,Legionella_pneumophila-ISO-59-MA_S13_L001,Legionella_pneumophila-ISO-68-MA_S6_L001,Legionella_pneumophila-ISO-69-MA_S7_L001,Legionella_pneumophila-ISO-7-MA_S7_L001,Legionella_pneumophila-LP000069-NYC-M04371-171208_S19_L001,Legionella_pneumophila-LP000076-NYC-M04731-180208_S1_L001,Legionella_pneumophila-LP000094-NYC-M04731-180208_S19_L001,Legionella_pneumophila-LP000107-NYC-M04731-180425_S8_L001,Legionella_pneumophila-LP000113-NYC-M04731-180425_S14_L001,Legionella_pneumophila-LP000118-NYC-M04731-180425_S19_L001,Legionella_pneumophila-LP000138-NYC-M04731-180531_S12_L001,Legionella_pneumophila-LP000141-NYC-M04731-180531_S15_L001,Legionella_pneumophila-LP000149-NYC-M04731-180531_S23_L001,Legionella_pneumophila-M2010026019_S94_L001,Legionella_pneumophila-M2019017659-MN-M05144-191007_S168_L001,Legionella_pneumophila-MDA16058135-MD-M03420-180328-_S3_L001,Legionella_pneumophila-MDA16068411-MD-M03420-180328-_S4_L001,Legionella_pneumophila-MDA18092324,Legionella_pneumophila-MDA19005845-MD-M04394-190130-_S3_L001,Legionella_pneumophila-NY10,Legionella_pneumophila-NY11,Legionella_pneumophila-NY13,Legionella_pneumophila-NY2,Legionella_pneumophila-NY9,Legionella_pneumophila-PI09320070,Legionella_pneumophila-PI10057004,Legionella_pneumophila-PI10222018,Legionella_pneumophila-PI12038001,Legionella_pneumophila-PI12339014,Legionella_pneumophila-U766-10_S42_L001,Legionella_pneumophila-U766-6_S45_L001
Legionella_pneumophila-CL18-201870-MI-M03277-180917_S1_L001,100,99.92,99.99,100,100,98.61,99.93,99.94,99.86,99.95,99.88,99.93,99.95,99.93,99.92,99.93,99.92,99.95,99.95,99.92,99.92,99.89,99.92,99.94,99.94,99.92,99.92,99.93,99.92,99.99,99.9,99.89,100,99.86,100,99.84,99.99,99.93,100,99.85,99.79,99.91,99.91,99.91,99.95,99.99,99.95,99.95,99.87,99.91,99.95,99.93,99.77,99.95,99.91,99.95,100,99.95,99.83,99.94,99.95,99.94,99.95,99.8,99.96,99.88,99.95,99.92,100,99.92,99.93,99.85,99.95,99.94,99.78,99.92,99.92,99.95,99.94,99.88,99.91,99.94,99.95,100,99.95,99.92,99.87,99.95,99.9,99.81,99.94,99.95,99.95,99.91,99.94,100,99.95,99.89,100,99.92,99.92,100,99.9,99.98,99.94,99.8,99.9,99.95,99.95,99.95,99.94,99.92,99.93,97.82,97.82,99.94,99.99,100,99.95,99.91,99.92,99.99,99.92,99.95,99.95,99.87,99.91,99.93,99.92,99.96,99.95,100,100,98.53,100,99.99,100,100,99.9,99.9,99.83,100,99.84,99.99,99.99,99.92,99.94,99.92,99.99,99.91,99.88,99.93,99.93,99.92,99.92,99.96,99.98,99.97,99.94,99.94,99.81,99.86,99.89,99.99,99.94,99.94,99.92,99.96,99.91,99.97,99.9,99.94,99.94,99.9,99.94,99.77,99.61,99.89,99.91,99.95,99.93,99.84,99.93,99.93,99.93,99.95,99.81,99.82,99.93,99.99,99.94,99.91,99.87,99.9,99.87,99.9,99.95,99.93,99.89,99.89,99.87,99.94,99.91,99.92,99.9,99.78,99.95
Legionella_pneumophila-CL19-202314-MI-M05096-190812_S2_L001,99.84,99.84,99.85,99.85,99.85,98.56,99.79,99.84,99.9,99.82,99.79,99.88,99.87,99.87,99.85,99.87,99.85,99.87,99.87,99.85,99.85,99.77,99.81,99.83,99.86,99.8,99.8,99.81,99.8,99.81,99.76,99.96,99.84,99.99,99.85,99.76,99.85,99.86,99.85,100,99.6,99.78,99.77,99.76,99.86,99.84,99.87,99.86,99.79,99.85,99.87,99.86,99.69,99.86,99.82,99.87,99.85,99.87,99.73,99.86,99.87,99.86,99.86,99.72,99.82,99.85,99.87,99.85,99.84,99.85,99.84,99.73,99.87,99.86,99.72,99.85,99.82,99.87,99.87,99.95,99.85,99.87,99.86,99.85,99.86,99.84,99.8,99.86,99.82,99.75,99.86,99.87,99.87,99.82,99.86,99.85,99.87,99.95,99.85,99.84,99.84,99.85,99.84,99.84,99.87,99.74,99.78,99.87,99.87,99.86,99.87,99.85,99.85,97.77,97.69,99.85,99.85,99.85,99.87,99.82,99.84,99.85,99.84,99.87,99.87,99.83,99.83,99.88,99.84,99.86,99.86,99.85,99.85,98.45,99.85,99.85,99.85,99.86,99.83,99.83,99.75,99.85,99.77,99.85,99.8,99.8,99.84,99.84,99.82,99.79,99.77,99.82,99.69,99.63,99.67,99.72,99.77,99.76,99.71,99.76,99.66,99.73,99.77,99.81,99.83,99.81,99.84,99.74,99.78,99.8,99.76,99.79,99.81,99.7,99.7,99.6,99.38,99.83,99.79,99.71,99.8,99.7,99.79,99.81,99.8,99.81,99.69,99.68,99.81,99.8,99.76,99.78,99.79,99.74,99.9,99.78,99.83,99.84,99.76,99.76,99.72,99.8,99.78,99.79,99.78,99.69,99.84
Legionella_pneumophila-CL19-202384-MI-M05096-190816_S16_L001,99.77,99.71,99.72,99.73,99.72,98.44,99.82,99.65,99.6,99.86,99.63,99.78,99.75,99.78,99.72,99.71,99.72,99.74,99.74,99.72,99.72,99.55,99.58,99.61,99.86,99.67,99.57,99.59,99.59,99.58,99.54,99.66,99.72,99.7,99.77,99.95,99.85,99.73,99.79,99.6,100,99.56,99.54,99.54,99.75,99.72,99.79,99.87,99.79,99.71,99.75,99.73,99.47,99.87,99.75,99.79,99.82,99.75,99.69,99.92,99.75,99.73,99.87,99.65,99.7,99.72,99.91,99.73,99.73,99.72,99.65,99.65,99.75,99.92,99.62,99.72,99.73,99.75,99.66,99.72,99.71,99.65,99.75,99.73,99.74,99.84,99.74,99.75,99.7,99.53,99.87,99.79,99.75,99.75,99.86,99.73,99.87,99.73,99.73,99.72,99.89,99.73,99.68,99.72,99.83,99.61,99.77,99.75,99.75,99.87,99.74,99.73,99.66,97.65,97.65,99.73,99.77,99.73,99.75,99.75,99.72,99.72,99.72,99.74,99.75,99.68,99.82,99.74,99.72,99.75,99.75,99.73,99.73,98.4,99.73,99.72,99.73,99.74,99.95,99.95,99.95,99.85,99.95,99.72,99.57,99.58,99.7,99.64,99.58,99.57,99.55,99.69,99.51,99.45,99.49,99.55,99.58,99.57,99.5,99.53,99.88,99.51,99.55,99.57,99.59,99.68,99.69,99.54,99.58,99.58,99.69,99.69,99.74,99.63,99.71,99.39,99.35,99.62,99.55,99.72,99.84,99.48,99.67,99.7,99.7,99.71,99.36,99.37,99.57,99.57,99.66,99.67,99.7,99.57,99.61,99.67,99.71,99.7,99.64,99.65,99.6,99.57,99.57,99.57,99.57,99.34,99.6
Legionella_pneumophila-CL19-202587-MI-M05096-190927_S5_L001,99.9,99.92,99.9,99.9,99.91,98.51,99.84,99.89,99.79,99.87,99.79,99.93,99.94,99.92,99.92,99.92,99.92,99.93,99.93,99.92,99.92,99.84,99.87,99.87,99.94,99.8,99.86,99.89,99.89,99.85,99.83,99.89,99.9,99.85,99.9,99.78,99.91,99.98,99.91,99.78,99.56,100,99.9,99.84,99.93,99.9,99.93,99.92,99.85,99.89,99.93,99.94,99.75,99.92,99.88,99.93,99.9,99.93,99.74,99.92,99.93,99.94,99.92,99.73,99.87,99.87,99.93,99.92,99.9,99.92,99.85,99.8,99.93,99.92,99.78,99.92,99.93,99.93,99.92,99.88,99.89,99.92,99.92,99.9,99.93,99.92,99.87,99.93,99.89,99.81,99.92,99.93,99.93,99.88,99.94,99.9,99.93,99.87,99.9,99.91,99.9,99.9,99.88,99.9,99.93,99.82,99.84,99.93,99.92,99.92,99.92,99.92,99.93,97.71,97.63,99.94,99.9,99.9,99.93,99.88,99.92,99.9,99.92,99.93,99.93,99.87,99.9,99.92,99.92,99.92,99.93,99.9,99.9,98.42,99.9,99.9,99.9,99.91,99.89,99.89,99.77,99.9,99.79,99.9,99.85,99.86,99.88,99.86,99.86,99.85,99.82,99.86,99.73,99.68,99.72,99.77,99.81,99.8,99.75,99.8,99.6,99.8,99.84,99.85,99.88,99.85,99.87,99.79,99.83,99.84,99.72,99.84,99.86,99.73,99.74,99.65,99.4,99.91,99.84,99.76,99.85,99.73,99.84,99.86,99.86,99.87,99.74,99.73,99.89,99.83,99.78,99.84,99.84,99.67,99.79,99.83,99.88,99.87,99.81,99.8,99.78,99.85,99.85,99.86,99.83,99.74,99.88
Legionella_pneumophila-CL19-202673-MI-M05096-190927_S6_L001,99.9,99.92,99.9,99.9,99.9,98.52,99.85,99.89,99.77,99.86,99.79,99.93,99.93,99.92,99.92,99.92,99.92,99.93,99.93,99.92,99.92,99.83,99.87,99.87,99.94,99.8,99.85,99.88,99.87,99.84,99.83,99.88,99.9,99.85,99.9,99.78,99.9,99.97,99.91,99.77,99.54,99.9,100,99.83,99.93,99.9,99.93,99.93,99.85,99.89,99.93,99.94,99.75,99.93,99.88,99.93,99.91,99.93,99.74,99.92,99.93,99.94,99.92,99.73,99.87,99.88,99.93,99.92,99.9,99.92,99.85,99.81,99.93,99.92,99.78,99.92,99.93,99.93,99.92,99.88,99.89,99.92,99.92,99.9,99.93,99.92,99.87,99.93,99.9,99.81,99.93,99.93,99.93,99.89,99.94,99.9,99.93,99.87,99.91,99.92,99.9,99.91,99.89,99.9,99.93,99.82,99.84,99.93,99.93,99.93,99.93,99.92,99.93,97.72,97.64,99.94,99.9,99.9,99.93,99.88,99.92,99.9,99.92,99.93,99.93,99.87,99.91,99.93,99.92,99.93,99.93,99.9,99.9,98.42,99.91,99.9,99.91,99.91,99.89,99.89,99.77,99.9,99.79,99.9,99.85,99.86,99.87,99.85,99.85,99.84,99.82,99.85,99.74,99.66,99.7,99.75,99.8,99.8,99.74,99.79,99.6,99.79,99.82,99.85,99.87,99.85,99.86,99.77,99.83,99.83,99.71,99.84,99.86,99.72,99.74,99.64,99.39,99.89,99.83,99.75,99.85,99.72,99.84,99.85,99.85,99.86,99.73,99.73,99.88,99.82,99.77,99.84,99.83,99.66,99.77,99.82,99.88,99.87,99.81,99.8,99.76,99.84,99.84,99.86,99.83,99.73,99.88
Legionella_pneumophila-CL19-202858-MI-M05096-191004_S1_L001,99.9,99.94,99.91,99.91,99.91,98.51,99.84,99.89,99.78,99.9,99.78,99.93,99.95,99.92,99.95,99.92,99.94,99.96,99.96,99.95,99.95,99.86,99.9,99.89,99.96,99.83,99.88,99.92,99.91,99.86,99.86,99.87,99.9,99.84,99.91,99.76,99.9,99.94,99.91,99.76,99.54,99.84,99.83,100,99.95,99.9,99.95,99.95,99.87,99.91,99.95,99.97,99.73,99.95,99.88,99.95,99.91,99.96,99.74,99.95,99.96,99.96,99.95,99.72,99.91,99.88,99.95,99.94,99.9,99.94,99.87,99.79,99.96,99.95,99.76,99.94,99.9,99.95,99.92,99.85,99.91,99.92,99.95,99.9,99.95,99.94,99.9,99.95,99.92,99.79,99.95,99.95,99.95,99.88,99.96,99.9,99.95,99.85,99.91,99.94,99.92,99.91,99.91,99.9,99.92,99.84,99.87,99.95,99.95,99.95,99.95,99.94,99.96,97.7,97.62,99.96,99.9,99.9,99.96,99.88,99.94,99.9,99.94,99.95,99.95,99.88,99.93,99.92,99.94,99.92,99.92,99.9,99.91,98.41,99.91,99.9,99.91,99.92,99.87,99.87,99.75,99.9,99.77,99.91,99.84,99.89,99.9,99.85,99.86,99.88,99.83,99.88,99.74,99.68,99.72,99.76,99.8,99.79,99.75,99.84,99.6,99.83,99.85,99.85,99.9,99.87,99.86,99.81,99.85,99.83,99.72,99.87,99.89,99.72,99.77,99.69,99.44,99.91,99.82,99.78,99.87,99.71,99.87,99.88,99.88,99.89,99.72,99.73,99.91,99.84,99.79,99.86,99.81,99.66,99.77,99.84,99.91,99.86,99.81,99.8,99.8,99.87,99.87,99.87,99.88,99.72,99.9
Legionella_pneumophila-D3291,99.95,99.97,99.95,99.95,99.95,98.53,99.95,99.92,99.87,100,99.81,99.96,99.99,99.96,99.97,99.96,99.97,99.99,99.99,99.97,99.97,99.94,99.97,99.99,99.98,99.85,99.97,99.98,99.97,99.95,99.94,99.9,99.95,99.87,99.95,99.81,99.95,99.95,99.95,99.86,99.75,99.93,99.93,99.95,100,99.95,99.99,100,99.92,99.95,99.99,99.98,99.76,100,99.92,99.99,99.95,99.99,99.79,100,99.99,99.98,100,99.75,99.95,99.91,99.99,99.97,99.95,99.97,99.91,99.81,99.99,100,99.79,99.97,99.92,99.99,99.95,99.89,99.95,99.95,100,99.95,99.99,99.97,99.93,100,99.95,99.82,100,99.99,99.99,99.93,99.98,99.95,99.99,99.89,99.95,99.97,99.97,99.96,99.95,99.95,99.97,99.87,99.91,99.99,99.99,100,99.99,99.97,99.98,97.73,97.65,99.98,99.95,99.95,99.99,99.92,99.97,99.95,99.97,99.99,100,99.91,99.96,99.96,99.97,99.97,99.97,99.95,99.95,98.42,99.95,99.95,99.95,99.96,99.92,99.92,99.8,99.95,99.82,99.95,99.94,99.96,99.99,99.95,99.95,99.95,99.9,99.97,99.85,99.84,99.86,99.89,99.91,99.9,99.87,99.94,99.78,99.91,99.93,99.95,99.99,99.98,99.95,99.91,99.95,99.94,99.88,99.98,99.99,99.84,99.88,99.81,99.59,99.94,99.92,99.89,99.98,99.85,99.98,99.98,99.98,99.99,99.82,99.82,99.97,99.95,99.9,99.95,99.9,99.82,99.87,99.95,99.99,99.95,99.92,99.92,99.88,99.98,99.95,99.96,99.94,99.8,99.99
Legionella_pneumophila-D3316,99.99,99.92,99.99,100,100,98.53,99.93,99.94,99.85,99.94,99.82,99.93,99.95,99.93,99.92,99.93,99.92,99.95,99.95,99.92,99.92,99.89,99.92,99.94,99.93,99.84,99.92,99.93,99.92,100,99.9,99.88,100,99.85,100,99.77,99.99,99.93,99.99,99.84,99.72,99.9,99.9,99.9,99.95,100,99.95,99.94,99.86,99.9,99.95,99.94,99.75,99.95,99.9,99.95,100,99.95,99.77,99.94,99.95,99.94,99.94,99.72,100,99.87,99.94,99.92,100,99.92,99.86,99.84,99.95,99.94,99.77,99.92,99.93,99.94,99.94,99.88,99.9,99.94,99.95,100,99.95,99.92,99.88,99.95,99.9,99.81,99.94,99.95,99.95,99.9,99.93,100,99.94,99.88,100,99.92,99.92,100,99.9,100,99.94,99.81,99.9,99.95,99.95,99.94,99.94,99.92,99.93,97.75,97.76,99.94,100,100,99.95,99.9,99.92,100,99.92,99.95,99.95,99.87,99.9,99.93,99.92,99.96,99.96,100,100,98.44,100,99.99,100,99.99,99.89,99.89,99.77,99.99,99.78,99.99,99.99,99.91,99.94,99.92,99.99,99.91,99.88,99.93,99.92,99.91,99.92,99.96,99.98,99.97,99.94,99.98,99.75,99.87,99.88,99.99,99.94,99.93,99.92,99.95,99.9,99.98,99.83,99.93,99.94,99.89,99.94,99.76,99.54,99.89,99.9,99.95,99.93,99.83,99.94,99.93,99.93,99.95,99.81,99.81,99.93,99.99,99.93,99.9,99.87,99.82,99.85,99.9,99.95,99.93,99.9,99.89,99.87,99.94,99.9,99.91,99.9,99.78,99.95
Legionella_pneumophila-D3375,99.95,99.97,99.95,99.95,99.95,98.6,99.94,99.92,99.88,99.99,99.88,99.96,100,99.96,99.97,99.96,99.97,100,100,99.97,99.97,99.94,99.97,99.99,99.99,99.93,99.97,99.98,99.97,99.94,99.95,99.91,99.95,99.88,99.95,99.85,99.95,99.95,99.95,99.87,99.79,99.93,99.93,99.95,99.99,99.95,100,99.99,99.92,99.96,100,99.99,99.77,99.99,99.92,100,99.95,100,99.84,99.99,100,99.99,99.99,99.8,99.92,99.92,100,99.97,99.95,99.97,99.97,99.81,100,99.99,99.8,99.97,99.91,100,99.96,99.9,99.95,99.96,99.99,99.95,100,99.97,99.93,99.99,99.95,99.83,99.99,100,100,99.92,99.99,99.95,100,99.9,99.95,99.97,99.97,99.95,99.95,99.95,99.96,99.87,99.91,100,100,99.99,99.99,99.97,99.98,97.79,97.71,99.99,99.95,99.95,100,99.92,99.97,99.95,99.97,100,99.99,99.91,99.96,99.97,99.97,99.97,99.97,99.95,99.95,98.49,99.95,99.95,99.95,99.95,99.92,99.92,99.84,99.95,99.86,99.94,99.94,99.96,99.99,99.95,99.94,99.95,99.91,99.98,99.85,99.84,99.85,99.88,99.9,99.9,99.87,99.9,99.83,99.92,99.93,99.94,99.99,99.98,99.95,99.9,99.95,99.93,99.95,99.97,99.99,99.84,99.87,99.82,99.64,99.94,99.92,99.88,99.97,99.85,99.97,99.97,99.97,99.99,99.83,99.83,99.98,99.95,99.9,99.94,99.9,99.89,99.88,99.94,99.99,99.96,99.92,99.91,99.88,99.98,99.95,99.96,99.95,99.81,100
Legionella_pneumophila-D3626,99.95,99.96,99.95,99.95,99.95,98.54,99.95,99.9,99.87,100,99.84,99.96,99.99,99.96,99.97,99.96,99.97,99.99,99.99,99.97,99.97,99.94,99.97,99.97,99.98,99.84,99.96,99.98,99.97,99.95,99.94,99.9,99.95,99.87,99.95,99.92,99.95,99.95,99.95,99.86,99.87,99.92,99.93,99.95,100,99.94,99.99,100,99.92,99.95,99.99,99.98,99.77,100,99.92,99.99,99.95,99.99,99.86,100,99.99,99.98,100,99.82,99.92,99.91,99.99,99.97,99.95,99.97,99.91,99.78,99.99,100,99.8,99.97,99.89,99.99,99.95,99.89,99.95,99.95,100,99.95,99.99,99.97,99.94,100,99.95,99.82,100,99.99,99.99,99.93,99.98,99.95,99.99,99.87,99.95,99.97,99.97,99.95,99.94,99.95,99.96,99.86,99.94,99.99,99.99,100,99.99,99.97,99.98,97.72,97.59,99.98,99.95,99.95,99.99,99.92,99.97,99.95,99.89,99.99,100,99.91,99.96,99.96,99.97,99.97,99.97,99.95,99.95,98.47,99.95,99.95,99.95,99.96,99.96,99.96,99.92,99.95,99.92,99.94,99.94,99.96,99.99,99.95,99.95,99.95,99.9,99.97,99.83,99.82,99.84,99.88,99.9,99.9,99.87,99.9,99.9,99.91,99.93,99.94,99.99,99.98,99.95,99.91,99.95,99.94,99.92,99.98,99.99,99.83,99.87,99.8,99.67,99.92,99.92,99.88,99.98,99.85,99.98,99.98,99.98,100,99.75,99.75,99.97,99.95,99.9,99.95,99.89,99.8,99.87,99.95,100,99.95,99.93,99.92,99.91,99.98,99.95,99.88,99.94,99.8,99.99
Legionella_pneumophila-D3695,99.87,99.88,99.87,99.87,99.87,98.5,99.87,99.84,99.78,99.92,99.78,99.88,99.91,99.88,99.89,99.88,99.89,99.91,99.91,99.89,99.89,99.86,99.89,99.91,99.91,99.77,99.88,99.9,99.88,99.87,99.86,99.83,99.87,99.79,99.87,99.84,99.88,99.87,99.87,99.79,99.79,99.85,99.85,99.87,99.92,99.86,99.92,99.92,100,99.88,99.92,99.91,99.71,99.92,99.85,99.92,99.88,99.92,99.8,99.92,99.92,99.91,99.92,99.76,99.84,99.83,99.92,99.89,99.87,99.89,99.84,99.71,99.92,99.92,99.74,99.89,99.82,99.92,99.88,99.81,99.87,99.88,99.92,99.87,99.91,99.89,99.88,99.92,99.87,99.76,99.92,99.92,99.92,99.86,99.91,99.87,99.92,99.81,99.88,99.89,99.9,99.88,99.87,99.87,99.89,99.78,99.88,99.92,99.92,99.92,99.91,99.89,99.89,97.7,97.63,99.9,99.88,99.87,99.92,99.85,99.89,99.87,99.89,99.91,99.92,99.83,99.88,99.88,99.89,99.89,99.89,99.87,99.88,98.44,99.88,99.87,99.88,99.87,99.89,99.89,99.84,99.88,99.84,99.87,99.86,99.88,99.91,99.87,99.87,99.87,99.82,99.89,99.77,99.76,99.78,99.81,99.83,99.82,99.79,99.82,99.82,99.83,99.85,99.86,99.91,99.89,99.87,99.83,99.88,99.86,99.83,99.9,99.91,99.77,99.79,99.73,99.58,99.84,99.85,99.8,99.9,99.76,99.9,99.89,99.9,99.91,99.76,99.76,99.89,99.87,99.82,99.87,99.81,99.73,99.79,99.87,99.92,99.87,99.85,99.84,99.85,99.9,99.87,99.88,99.86,99.74,99.91
